ID,Lat,Lon,Hgt_m
KENN,36.035668405,-118.201340156,2208.2146637
KGMN,35.231050683,-114.00235198899999,1015.6299481
KING,35.197360591,-114.0414778,1129.4999561
KINS,38.960585623,-119.85132423200001,1738.6458128
KMOC,32.825009218000005,-117.162200938,91.3055875
KNOL,37.659117753000004,-118.97917325,2651.7735188
KRAC,37.713310396,-118.88047212200001,2377.7092821999995
KYVW,33.925369311,-116.173394659,1498.2160906
LAN4,34.672378891,-118.12753116299999,718.3600131000002
LAND,35.899790133,-120.47328299,568.5550425
LANT,38.51471864,-119.488910016,1801.5480064
LAPC,34.181921695999996,-118.574650269,207.8132566
LASC,33.927941804,-118.306504796,24.6743482
LAVA,37.02947997,-118.18073904299999,1459.0001549
LAWS,37.393100788000005,-118.292279725,1580.7107589000002
LBC1,33.83206974,-118.137183186,-21.9642485
LBC2,33.791609334,-118.17324272,-28.4673469
LBCH,33.787767848,-118.203337553,-27.5174978
LBNO,32.881212473000005,-117.23754672,115.14740729999998
LBRF,32.886120651999995,-117.230296932,56.451184
LBSE,32.881122453,-117.23750950600001,115.1411617
LBSW,32.881121492,-117.23764904299999,115.1433348
LDES,34.267339428,-116.432802453,978.0727834
LDSW,34.699426768,-116.209142025,640.9283732000001
LEBC,34.825178438,-118.871943954,1091.0800215999998
LEEP,34.134599854,-118.321751165,485.0514242
LEIC,37.77518177,-121.96870441899999,120.84402040000002
LEMA,36.292024378,-119.78238636399999,34.97106220000001
LEVV,34.516279549000004,-117.33189109899999,874.6020261
LEWY,34.258571345,-119.240995654,-4.7147596
LFRS,34.095070173,-118.412825031,146.8936331
LGBH,33.787155231,-118.212801329,-29.2085748
LGWD,33.64059559,-117.76445012,88.6959825
LICE,36.856627978,-116.401267665,1108.2002219
LINC,37.637192661,-119.01728699200001,3056.9400136
LIND,36.359956822,-119.057904774,144.26750149999995
LINJ,34.662021114,-118.139197941,721.3796563
LITT,36.745873091,-116.30823856399999,1056.4789313
LIVM,37.702958113,-121.70207028600001,159.35203169999997
LJRN,34.807523061,-118.86773890299999,1422.4853274
LKHG,33.23600609,-116.75876587200001,823.2935974999998
LL01,34.485457303000004,-117.83495327899999,1005.3240967
LLAS,34.585974653,-117.837929675,812.4803573
LMHG,33.744200368,-117.391284826,464.5271693
LMSG,33.817399691999995,-117.445072272,413.0937444
LNC1,38.846511281,-121.350234929,5.920559
LNC2,38.846508274,-121.350548885,5.8694323
LNMT,35.090201811,-116.939652115,1345.2877256
LODI,38.135839574,-121.277341705,-10.1984419
LOMP,34.690921501,-120.446582115,63.5786906
LONG,34.111899214,-118.003408098,74.24500959999997
LONP,36.552637262,-118.11543140799999,1489.2218527
LOOM,38.834584276,-121.186225417,112.0419921
LORS,34.133326091,-117.75406698299999,448.8798595
LOWS,35.828708779,-120.594283562,428.6660113
LPCG,34.31486355,-117.546363841,1315.2909556
LPHS,34.026768015,-117.956716196,68.5093767
LRA1,37.874560234,-122.243892325,181.5148697
LRA2,37.874955262,-122.24376248799999,190.8834943
LRA3,37.87540372,-122.24366662700001,201.7153402
LRA4,37.87618093,-122.240674461,227.8561271
LRA5,37.878006293,-122.240134501,257.73522290000005
LRA6,37.913241901,-122.28589626700001,122.9350733
LRRG,34.527059419000004,-118.029989685,874.9953508
LUCK,38.423569347,-118.768872253,2448.5280903000007
LUDW,38.987728433,-119.284633823,1526.9122654
LUND,38.007930615999996,-113.47518482,1599.0842705
LUTZ,37.286850158,-121.865222186,95.102178
LVMS,34.733604815,-119.10368273200001,1543.0810920999998
LVWD,36.159456156,-115.19134592200001,631.707999
MALP,34.389778175,-113.122475618,649.915687
MAN3,37.787484179,-121.19469825700001,-12.0081643
MANH,38.503140574,-117.180701648,1903.3217448
MARK,38.676870527,-119.800583658,1827.1915795
MASV,38.893103739000004,-119.12739089700001,1391.3027931
MASW,35.83259655,-120.44305857799999,713.7441989
MAT2,33.856760357,-117.436698285,398.3156784
MATH,33.856685023000004,-117.436812851,396.9154505
MCCM,38.144786481,-122.88018932799999,-3.7514728
MEAD,36.085528935999996,-114.082892863,573.3590515999998
MEE1,36.186903465,-120.758601932,788.8137588999998
MEE2,36.180523621999995,-120.766845678,681.4663864
MERC,36.632512119,-115.979015784,1256.8770523
MESQ,35.693904093,-115.703746936,1114.9651982
MEXI,32.632991501999996,-115.475703424,-22.3385554
MHCB,37.341532474,-121.642578326,1261.7648889
MHDL,37.842321946,-122.49433335200001,65.88930690000001
MHMS,33.939054747,-118.24413219600001,-2.4610051
MICH,38.52179902,-118.911474186,1721.2206258
MIDA,35.921911989,-120.45882946799999,570.697585
MIG1,34.038258512,-120.35139083899999,130.9241855
MILF,38.306853578,-113.15533766899999,1659.282961
MILK,34.136832149,-118.12625782,243.2853109
MILP,37.449040744,-121.834081967,336.26763210000007
MILR,38.119891814,-117.44186394799999,1487.2605739
MINA,38.419615316999995,-118.15513555700001,1497.951948
MINN,37.95401705,-121.722400159,-3.5247508
MINS,37.653763536999996,-119.060899235,2776.9269438
MISE,37.686536103,-114.244968806,1805.008642
MJPK,33.71448043,-117.550467769,1528.0110645
MLFP,33.918402285,-117.31795485200001,472.96902350000005
MNMC,35.969471154000004,-120.434051688,1061.9122212000002
MNRC,38.878727044,-122.44280125899999,707.8062485
MOD1,37.638240206999996,-120.99282091299999,-1.1303701000000002
MOHO,38.24620474,-118.245138645,1965.3602148
MOLA,37.946574403,-122.41992204600001,-20.2885144
MON6,36.572226281999995,-121.806425782,36.6484714
MONB,37.485325691999996,-121.86686521700001,750.3624751
MONO,37.897839499,-119.12035274799999,2154.1490784
MONP,32.891938957,-116.42234661799999,1842.5611015
MONT,38.077769937,-117.70843905,1639.322285
MPWD,34.295511147,-118.878016051,190.2350417
MRCD,37.305500226,-120.48583699299999,31.3768346
MRDM,34.175228552,-117.881684618,328.0400637
MRPK,34.286144854,-118.8692561,139.69389099999998
MSC1,34.038501472,-116.647959324,913.054146
MSHP,37.556323088,-121.924892141,172.2014388
MSOB,34.230843624,-117.210122627,1733.1448732
MTA1,34.055218051,-118.245498776,72.61141040000003
MTGG,33.199163499,-116.64722779,1066.7198556
MTVW,37.416684687,-122.09970457700001,-24.1285194
MTWK,37.778005445,-121.184543123,-13.9617907
MUDD,36.393616453,-114.69361624,803.4140612000001
MULN,36.565084565,-120.091610054,25.7942705
MUSB,37.169940963,-119.309350348,2042.5215302
MUSD,34.261602499,-119.09604711200001,33.7848964
MVFD,33.210871345,-116.52530993299999,1190.0879263
MWTP,37.640519214,-118.94472991200001,2317.3799784000007
MXS1,32.643534474,-115.473939227,-33.0873031
NAYX,32.324282491999995,-115.29551389299999,-23.855513100000003
NBPS,34.508622739,-116.148171296,1098.7664123
NDAP,34.767688064,-114.618629416,241.3674639
NELS,35.714027354,-114.795877206,668.8695693
NEVA,36.850351201,-116.310293791,1290.1356182
NHRG,34.498657297,-119.141258937,1648.7410092
NIPO,35.090842078,-120.53829536,56.10016450000001
NOCO,33.919707893,-117.569578011,186.789064
NOPE,35.969451123,-115.98503915399999,844.2045868999999
NOPK,33.979736351,-118.34801240899999,33.1087276
NORA,38.315343815,-119.743708766,2093.7787094
NORD,38.885961746,-119.32024359399999,1477.0303443
NSSS,32.579313714,-116.972678858,123.6107712
NUNE,37.96312059,-122.24629554,96.8810911
NVAG,36.448494652,-116.463697232,665.3584232999998
NVAL,37.369936854,-115.158972589,1040.3200651
NVB1,35.972798909,-114.853697041,739.6724362000001
NVBC,35.972829121,-114.85359252200001,739.5285068
NVBM,35.969815299000004,-115.15751376799999,712.5049914
NVC1,36.799334032,-114.925009325,685.0753111
NVCA,36.219780262,-115.172056456,645.4180245
NVCO,36.795408554,-114.892030456,643.5080026
NVDB,36.077268501,-115.287637414,759.5465712
NVFW,36.111798692,-115.020732618,510.39806610000005
NVGL,36.673439245,-114.522837361,524.2089697
NVH1,36.030011626,-114.982745041,598.4062027000001
NVH2,35.97690466,-115.100446525,770.6896916000002
NVIS,36.577713986999996,-115.64631941100001,933.7250127
NVKP,36.389723025,-114.92665628,666.9788171
NVL1,36.096957109,-115.19029888,648.9034502999998
NVLA,35.170626028,-114.57978969700001,162.1069883
NVLM,36.069659058,-114.813206171,362.0540414
NVLV,36.083514482,-115.184911441,654.4832528
NVLX,32.393532969,-115.183236499,-21.468147100000003
NVM1,36.809536132,-114.090731839,487.3712385
NVMQ,36.802972654,-114.07047165600001,468.0372515
NVMV,36.532885346,-114.411081186,379.464262
NVNL,36.212248589,-115.126182535,559.7212077
NVOV,36.541585904,-114.448292546,371.9224714
NVPI,37.937045094,-114.45087530299999,1793.4499967999998
NVPO,35.956278075,-115.495605149,2491.6999969
NVRM,36.024598989,-114.921721044,674.614359
NVSL,35.465909039,-114.921450139,1052.9900142
NVSN,36.085599643,-115.198536305,666.9174442000002
NVSV,38.916808184000004,-114.402682096,1775.7899928
NVTP,36.099174296,-115.32903687,845.1570205
NVWS,36.724999221,-114.71550417,513.7899997999998
NYOR,35.491063720999996,-115.159132855,1358.0871780999996
OAES,34.141005345,-116.067735461,604.7972441000002
OASI,37.036686522,-116.790815049,1236.2372304
OAT2,34.329890689,-118.60137622399999,1112.5863279
OBRC,32.74496115,-117.24545886,-12.5674205
OCSD,33.240666911,-117.346734866,42.8947588
OEOC,33.765858157,-117.74413518,358.6136394
OGHS,33.130606062,-117.04176492,185.2251435
OHLN,38.006252845,-122.272988929,-0.5498420999999999
OLNC,36.21011908,-117.904495502,1356.2636936
OMRE,32.560271203,-116.953525876,121.3920003
OPBL,34.369882343,-115.918057081,1226.5425008
OPCL,34.427716387,-116.305456994,1312.9111943
OPCP,34.367129338000005,-116.083372142,1096.6645086
OPCX,34.430082414,-116.14948357700001,1133.8214678
OPRD,34.533031778,-116.292277868,1400.2074119
ORC3,34.850388531,-120.480549466,210.7788029
ORC4,34.849104505,-120.47551830299999,258.8499043
ORC5,34.802074241999996,-120.44307211600001,103.6073762
ORCU,34.850434899999996,-120.48073158,212.409919
ORE2,37.459844091,-121.751946143,601.6428871
ORE3,37.461525091999995,-121.750813772,662.08535
OREO,37.460671339,-121.751239952,640.350138
ORES,34.739059641,-120.27855812899999,143.8175257
ORMT,34.674903922,-116.815091682,1893.311812
OTAY,32.607992448000005,-116.93218751399999,132.5817029
OTHQ,32.723825738,-116.96756388799999,121.1983173
OVLS,34.327359365,-119.141946657,69.2119412
OWEN,36.742551334,-118.054957389,1160.8366365
OXMT,37.499362676,-122.424315781,209.0830225
OXYC,34.128810985,-118.207311511,209.835825
OZST,34.683370946,-119.35340693299999,1059.1755879
P003,32.722544475,-114.004951797,50.9934953
P006,36.154187734000004,-114.45691201,365.2157518
P010,34.667262358,-113.73134262200001,1399.0556199
P056,36.027437335,-119.062869562,101.9221668
P066,32.61652372,-116.169785106,822.889778
P067,35.551751089,-121.00295853,107.0082307
P091,36.614324337,-117.53154109299999,1966.8612698
P092,36.804194468,-117.406801915,2157.0778767
P093,36.606025102,-117.99414433,1339.0654527000004
P094,37.200836013,-117.70419390100001,1729.2183351
P132,38.72884392,-118.004868442,1549.6934540999996
P133,38.724602226,-118.460212125,1781.8216727
P134,38.980875677,-118.93041292,1885.9872103
P135,38.704621694000004,-119.01537095200001,1692.1375405
P136,38.761367057,-119.458525986,1773.2633284
P140,38.8292348,-120.693193904,1079.2324024
P143,38.760166661,-119.76483602299999,1733.5715411
P171,36.485523541,-121.792517836,572.7392747
P172,36.228073895,-121.76724443799999,312.6157454
P173,35.945716175,-121.290333726,339.2292205
P174,36.302150854000004,-121.05089818399999,342.1100473
P175,36.425901851,-121.13485661600001,451.3752445
P176,37.471772003000005,-122.357139425,433.8250101
P177,37.528167016,-122.495051698,71.7769691
P178,37.534518446999996,-122.332363516,129.0541936
P180,36.292831545,-121.40323783299999,693.1742585
P181,37.914544434,-122.376754623,72.2076146
P193,38.122935994,-122.90814076,66.5980256
P194,38.185715566999995,-122.81625703799999,235.147023
P195,38.664664763000005,-122.959307604,146.8197667
P196,38.29814308,-122.742641194,90.5293083
P197,38.428560421,-122.76738536299999,0.0333167
P198,38.259873707,-122.60744922299999,-4.6034767
P199,38.263691405,-122.503437698,55.6771694
P200,38.239830874,-122.45170161700001,-25.0820668
P201,38.559805575,-122.65843433799999,349.3545362
P202,38.423580304,-122.49599989299999,584.0992346
P203,38.866112191999996,-122.91700454299999,926.6858232
P204,38.666499318,-122.710533419,276.6624234
P206,38.777816754,-122.57579321799999,283.60675160000005
P209,37.069253883,-122.12671423399999,577.1413896
P210,36.816136862,-121.731841305,3.0394973
P211,36.879175205,-121.698037157,60.5310409
P212,36.962009748,-121.862732888,36.5647444
P213,37.201712056999995,-121.990836095,167.1041852
P214,37.001019456,-121.796568335,73.23436
P215,37.04878446,-121.76294923299999,708.6144916000002
P216,37.002425261,-121.72620678700001,336.9110464
P217,37.104496792,-121.650631965,72.2831735
P218,37.203514105,-121.713959585,82.69993290000002
P219,37.342489455999996,-122.28482080100001,300.866893
P220,37.329886632,-122.21428364399999,705.2600137000002
P221,37.336951513,-122.099048994,155.2954701
P222,37.539239242,-122.08326351299999,53.50858760000001
P223,37.722053657,-122.099778896,139.95194019999997
P224,37.863895981,-122.219059524,407.3519512
P225,37.71386538,-122.058327189,117.1928308
P226,37.336775199,-121.825584941,5.0583303
P227,37.532974376,-121.78959712700001,707.417558
P228,37.601835784,-121.68693619999999,399.0243896
P229,37.749434814000004,-121.977955501,289.3329108
P230,37.818964328,-121.78639920299999,648.016179
P231,36.621675894,-121.905409169,-26.3508875
P232,36.724019192,-121.579040696,105.3437903
P233,36.800425553000004,-121.42028347600001,196.8211865
P234,36.858525351,-121.591224884,92.5751403
P235,36.814271282,-121.541540267,361.6919857
P236,36.903544455,-121.554460033,56.14300920000001
P237,36.637022789,-121.386829085,711.5493309999998
P238,36.849079103,-121.45276787,44.8974694
P239,36.96246172,-121.54778687299999,18.5023205
P240,37.007806292,-121.542032541,25.7356629
P241,37.213010789,-121.574259524,834.2219190000002
P242,36.953931116,-121.46318200799999,14.7825549
P243,36.918188749,-121.335152167,220.7493893
P244,37.010823461,-121.35451692299999,58.6941848
P245,37.71311608,-119.706121504,1579.822137
P247,36.559517038,-121.188431952,569.0717007000002
P248,37.975608281999996,-121.868697293,229.8163987
P249,36.611644958,-121.06441105100001,1155.7145725
P250,36.950035135,-121.26843766299999,584.6606591
P251,36.811449356,-121.34794970200001,128.2105223
P252,37.16955548,-121.05772890600001,40.1538969
P253,37.478449643000005,-121.653009495,1065.0363537
P254,37.489632298000004,-121.469195325,1076.1787202
P255,37.581884925,-121.324852671,73.51191170000001
P256,37.931964139,-121.604839211,-30.6833613
P257,37.755290527,-121.46403475700001,-24.6978206
P258,37.385388998,-121.283271735,390.7911574
P259,37.43301983,-121.100579521,3.88423
P260,37.711220965,-121.08395183399999,-9.0020515
P261,38.152959973,-122.217539108,118.1745648
P262,38.025148181999995,-122.09614364299999,-8.589352400000001
P263,38.577693956,-122.42917600700001,554.3943336
P264,38.44421464,-122.195329302,231.0585088
P265,38.530185347,-121.954194375,8.0816964
P266,38.183967986,-121.843526326,22.4485802
P267,38.380335316,-121.823233966,-17.459488500000006
P268,38.47352613,-121.64641077899999,-23.9057165
P269,38.999525072,-122.354553724,298.2151393000001
P271,38.657350446,-121.71454901,-18.1796499
P273,38.115812143,-121.388077513,-26.3584669
P274,38.283123158,-121.46051196399999,-27.772077600000006
P275,38.321528829,-121.21458592100001,-5.2211019
P276,38.645307614000004,-121.095164764,207.2854384
P277,37.192371666999996,-122.36688264200001,115.293043
P278,35.711250804,-121.06075250299999,465.8808774
P279,35.790646672,-121.06201552700001,469.9155007
P280,35.544053577,-120.34760486200001,476.4292023
P281,35.841057584,-120.389458456,383.847016
P282,35.837808244,-120.345212946,394.6875183
P283,35.806668825,-120.285255013,434.1869205
P284,35.933259266,-120.906842743,512.2325678000002
P285,36.4171792,-120.981481094,805.7298979
P286,36.515908582,-120.853055898,538.8291097
P287,36.024833967,-120.69782981700001,609.7487722999998
P288,36.140206147,-120.87890065100001,397.6991019
P289,36.106841134,-120.748815104,540.6498346
P290,36.17893899,-120.728252113,987.7467451
P291,35.92277656,-120.644770217,661.3553006
P292,36.007463708,-120.475275793,1018.6121839
P293,36.08936392,-120.54299303399999,538.8400047
P294,36.123236051999996,-120.439881938,509.3999297
P295,35.69707607,-120.84238133,583.5037909
P296,36.051654672,-120.363561108,265.3101338
P297,35.974085337,-120.551857214,629.3010922999998
P298,36.015841913,-120.29405873700001,323.2181803000001
P299,36.256819023,-120.71019776600001,809.3713399000002
P300,36.30442714,-120.27697981,137.2993034
P301,36.806291136,-120.743052276,89.2342785
P302,36.634727303000005,-120.618574798,122.6769697
P303,37.054383138,-120.705295436,-1.7512294999999998
P304,36.739004245,-120.356598077,17.2310163
P305,37.352213971,-120.19675839899999,96.0625623
P306,37.795166924,-120.64445808299999,82.5208344
P307,36.947269998,-120.057919017,49.5074205
P308,37.9011506,-119.84019876,1501.8630947
P309,38.089990152,-120.95123712700001,41.4236337
P310,38.735606978,-120.33433682799999,1791.3279225
P311,37.177562826,-118.519801354,3698.634686
P462,36.07131655,-116.62870807600001,1334.4129325
P463,36.022465441,-117.164672775,1326.9937526
P464,36.159045825999996,-117.410000169,911.5462662
P465,36.466833829,-118.132433011,2901.5520316
P466,36.531249310999996,-117.789460658,2754.5804617
P467,36.570201838,-118.090622834,1380.1250355999996
P468,36.97568223,-118.11836252200001,2853.3031166
P469,37.231424937,-117.935809589,1794.8220639000006
P470,34.462404287,-117.39388816700001,991.3963178
P471,33.562124353,-117.54086470000001,174.7573257
P472,32.889208111,-117.104693125,137.8687466
P473,32.733774982,-116.949513296,188.589484
P474,33.35519184,-117.248690059,182.9265936
P475,32.666395027,-117.24393404799999,-25.0371329
P476,33.439648484,-117.18967557399999,309.8130372
P477,33.502800366,-117.113370788,334.5189448000001
P478,33.235713925,-117.07158863,371.6003123
P479,33.493317075,-116.78292891,1093.8431554
P480,32.975994818000004,-116.348533491,436.04018489999993
P481,32.82223878,-116.010790185,610.8749439
P482,33.240178243,-116.671410634,878.7297612
P483,33.059162852,-116.56932338899999,1375.5712525
P484,33.375591836,-116.620836738,1382.4748737
P485,33.210210998,-116.40903767399999,372.1618769
P486,33.260190578,-116.322284345,126.30392009999998
P487,33.213530961,-116.183071702,90.2254282
P488,33.201015242,-116.07880892899999,61.6992192
P489,33.296212664,-116.111607546,290.3003358
P490,33.523461855,-116.42590382,2622.4353851
P491,33.574678599,-116.22682369700001,4.2366093000000005
P492,32.887047579000004,-115.969449466,68.8044628
P493,32.954702605,-115.824890051,197.4708929
P494,32.759654812,-115.73206505,-44.2933064
P495,33.044960543,-115.62839220299999,-84.0006463
P496,32.750626184,-115.595952199,-40.14819979999999
P497,32.834735022,-115.577030281,-51.0577664
P498,32.898430674000004,-115.56956481899999,-58.0495769
P499,32.979607247,-115.487912265,-74.199208
P500,32.690047209,-115.29993174,-20.5951672
P501,32.875756984,-115.397911976,-55.6672907
P502,32.982451952,-115.421911182,-66.0590287
P503,32.948915071,-115.720180795,6.0895215999999985
P504,33.516410521,-115.765846471,84.0093261
P505,33.42387385,-115.68699907700001,-57.7824319
P506,33.081431142,-115.51019709999998,-83.40069090000001
P507,33.199976963000005,-115.61240420799999,-78.3752655
P508,33.247780838000004,-115.428704577,10.6688373
P509,32.89066359,-115.293917028,-29.613342600000006
P510,33.143574854,-115.343331975,1.5046684
P511,33.886935245,-115.296100446,273.3592117
P512,37.562635003000004,-119.69444688,1344.6266795999998
P513,34.907261818,-120.65017154700001,284.5781225
P514,35.010713733,-120.409748186,140.9156383
P515,34.870553446,-120.239849759,290.6177086
P516,35.106200113,-120.383390781,262.96915640000003
P517,34.376365804,-118.177572425,1959.2973394
P518,35.020032766,-120.075306377,1101.7770376
P519,34.507810698,-119.792436399,810.901907
P520,34.63048323,-119.616404694,1250.8583227
P521,34.888566915,-119.81535492,1709.0623204999995
P522,35.086611206,-119.53606216899999,991.0745785
P523,35.304448783000005,-120.860271795,41.363199
P524,35.166084853,-120.59089558299999,124.3130518
P525,35.425766542,-120.808140397,271.3652442
P526,35.63597353,-120.86973536,416.8459266
P527,35.754143345,-120.604753316,347.9542370000001
P528,35.327810381999996,-120.545447486,367.36141210000005
P529,35.440450739,-120.35382710100001,437.3056739
P530,35.624800213,-120.480432744,388.3673206
P531,35.792689439,-120.536599286,440.1153312
P532,35.633810595,-120.26702505200001,533.2415959
P533,35.747929395999996,-120.37095252799999,603.1846067
P534,37.061230598,-122.237609711,204.25664630000003
P535,35.235126698,-120.101420696,571.5343881
P536,35.27976714,-120.025019357,665.3544698
P537,35.316795474,-119.93533991299999,581.8011881
P538,35.534173069,-120.11249870700001,641.1586597999999
P539,35.702673057,-120.18204917799999,601.0913739
P540,35.801279085,-120.130635774,393.6575913
P541,35.686731255,-120.00067756,209.19297340000003
P542,35.68890958,-120.29259935200001,587.955738
P543,35.318992077,-119.71322069899999,544.0174276
P544,35.731267632,-119.73803403,33.6474273
P545,35.499841903000004,-119.535807084,50.7506406
P546,35.92790363,-120.154883805,635.2652973999999
P547,35.934703311999996,-119.90936015,45.8819051
P548,34.466805981,-119.503943945,1134.8294307
P549,34.599599530999996,-119.326338007,1250.274916
P550,34.66008281,-119.114618921,1526.1055063
P551,34.856198409,-119.15456923200001,1550.2870785
P552,35.686724931,-120.24496007200001,581.6436937000002
P553,34.83509363,-118.87896687899999,1335.8446130999996
P554,34.792296654,-118.848027587,1170.1359953
P555,34.694990147,-118.66942264,1095.9714090999996
P556,34.77110822,-118.545452776,852.627086
P557,34.944384588,-118.655586183,1818.2111408
P558,35.138605126,-118.611654036,1411.4481285999998
P559,34.838909465,-118.617597511,927.6957068
P560,34.821810636,-118.54086624799999,838.3255058
P561,34.618458796,-118.39905407,974.3829587
P562,34.982132742,-118.188743547,1241.0720461
P563,35.418669060999996,-119.42116507899999,56.6581792
P564,35.622911044,-119.349389551,61.0949066
P565,35.743893495,-119.23665194799999,63.1072673
